Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
17.5919,9.998927,30.31797,17.47281,9.325258,30.35737,17.86386,9.763938,30.26487,17.5879,9.771763,30.40175,17.46769,9.171845,30.36001,16.93764,8.677166,30.20567,17.86386,8.500535,30.26487
16.80715,10.0107,30.51546,16.81248,9.337274,30.4082,16.59973,9.797951,30.40949,16.84852,9.778488,30.54463,16.81743,9.186214,30.38952,16.7213,8.471364,30.18195,16.59973,8.447812,30.40949
16.19517,9.9547,30.48726,16.08871,9.279913,30.45902,15.49748,9.725439,30.41455,16.20073,9.719807,30.55138,16.08469,9.122532,30.45607,16.32786,8.390467,30.30193,15.49748,8.697569,30.41455
15.31156,9.68658,30.45241,15.24574,9.009525,30.49382,14.81213,9.452608,30.39521,15.32997,9.463463,30.53164,15.24347,8.857601,30.50906,15.12068,8.095794,30.38155,14.81213,8.28896,30.39521
14.34993,9.732256,30.3792,14.34836,9.063348,30.52412,14.42145,9.49485,30.36158,14.39225,9.523614,30.49563,14.37416,8.916996,30.54234,14.34738,8.139352,30.45882,14.42145,8.178694,30.36158
13.43825,9.67401,30.52614,13.44869,8.989297,30.57283,13.86986,9.441466,30.47935,13.47465,9.449805,30.61574,13.45439,8.83792,30.57891,12.99829,8.264775,30.45792,13.86986,8.182642,30.47935
12.56974,9.35672,30.70839,12.47813,8.680299,30.64799,12.31437,9.131783,30.61606,12.58152,9.119575,30.75254,12.47972,8.526708,30.64192,12.37516,7.770153,30.47403,12.31437,7.773397,30.61606
11.33812,8.62412,30.72178,11.30929,7.942304,30.68435,10.81268,8.398619,30.64401,11.36848,8.391542,30.78059,11.31839,7.790317,30.67563,11.67534,7.104838,30.47388,10.81268,7.257954,30.64401
10.01125,7.948025,30.69741,10.15594,7.28229,30.70019,9.754511,7.73766,30.62847,10.09965,7.737475,30.76515,10.18397,7.136933,30.70894,10.35049,6.376569,30.53005,9.754511,6.555818,30.62847
9.051639,7.423467,30.63832,8.938798,6.75303,30.70827,9.223174,7.187547,30.59053,9.058208,7.200227,30.72667,8.942422,6.601848,30.71576,8.538989,5.980921,30.60234,9.223174,5.880445,30.59053
7.621845,7.028134,30.65869,7.859566,6.391027,30.72922,8.266497,6.827217,30.61816,7.736294,6.836854,30.75423,7.918708,6.259017,30.73157,8.086541,5.496257,30.59886,8.266497,5.574655,30.61816
6.461197,6.590666,30.79971,6.912639,6.081192,30.73555,7.260815,6.462769,30.71437,6.64341,6.440529,30.84946,6.996304,5.968078,30.73521,7.563241,5.411317,30.61255,7.260815,5.25325,30.71437
5.72841,6.42814,30.81425,6.091851,5.847867,30.76668,6.69759,6.255451,30.72617,5.89451,6.255991,30.86195,6.178203,5.735384,30.75646,6.714793,5.147842,30.53865,6.69759,5.118859,30.72617
5.096579,6.214035,30.66135,5.496673,5.662212,30.71861,6.110189,6.049815,30.60825,5.264566,6.062246,30.74474,5.582921,5.55233,30.73132,6.063965,4.919887,30.57222,6.110189,4.969233,30.60825
4.680898,6.163967,30.51174,5.231657,5.776265,30.63944,5.95094,6.070276,30.49425,4.879315,6.076808,30.62887,5.340048,5.689809,30.65833,5.934774,5.131576,30.54528,5.95094,5.219562,30.49425
4.793726,6.63182,30.6356,5.237238,6.110124,30.63428,5.784689,6.493947,30.57406,4.971304,6.481793,30.70994,5.321549,5.997505,30.63654,5.723655,5.319713,30.48368,5.784689,5.388728,30.57406
5.414471,7.106877,30.73978,5.394995,6.424179,30.68528,5.385705,6.882951,30.6513,5.450146,6.872496,30.78801,5.411397,6.27542,30.67793,5.416781,5.503311,30.51042,5.385705,5.505676,30.6513
